"ano","rubrica","rubrica_id","importe_miles_eur","importe_millones_eur","unidad_original","estado_dato","tipo_columna_fuente","tramo_fuente","fuente","url_fuente","notas"
"2010","Tasas y otros ingresos","tasas_y_otros_ingresos","1288691,46","1288,69146","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2010","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2010","T O T A L E S","total_ingresos","121235664,57","121235,66457","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2010","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2010","Transferencias corrientes","transferencias_corrientes","8664998,74","8664,99874","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2010","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2010","Transferencias de capital","transferencias_de_capital","55837,2","55,8372","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2010","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","Activos financieros","activos_financieros","2515341,1","2515,3411","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","Cotizaciones sociales","cotizaciones_sociales","105311663,14","105311,66314","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","Enajenación de inversiones reales","enajenacion_inversiones_reales","7108,45","7,10845","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","Ingresos patrimoniales","ingresos_patrimoniales","3061993,93","3061,99393","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","Operaciones corrientes","operaciones_corrientes","117971834,29","117971,83429","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","Operaciones de capital","operaciones_de_capital","49595,12","49,59512","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","Operaciones financieras","operaciones_financieras","2515341,1","2515,3411","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","Operaciones no financieras","operaciones_no_financieras","118021429,41","118021,42941","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","Pasivos financieros","pasivos_financieros","0","0","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","Tasas y otros ingresos","tasas_y_otros_ingresos","1260516,46","1260,51646","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","T O T A L E S","total_ingresos","120536770,51","120536,77051","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","Transferencias corrientes","transferencias_corrientes","8337660,76","8337,66076","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2011","Transferencias de capital","transferencias_de_capital","42486,67","42,48667","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2011","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","Activos financieros","activos_financieros","8074273,28","8074,27328","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","Cotizaciones sociales","cotizaciones_sociales","101059188,82","101059,18882","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","Enajenación de inversiones reales","enajenacion_inversiones_reales","7351,51","7,35151","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","Ingresos patrimoniales","ingresos_patrimoniales","3311113,14","3311,11314","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","Operaciones corrientes","operaciones_corrientes","115062733,38","115062,73338","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","Operaciones de capital","operaciones_de_capital","28545,53","28,54553","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","Operaciones financieras","operaciones_financieras","8074273,28","8074,27328","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","Operaciones no financieras","operaciones_no_financieras","115091278,91","115091,27891","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","Pasivos financieros","pasivos_financieros","0","0","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","Tasas y otros ingresos","tasas_y_otros_ingresos","1509876,23","1509,87623","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","T O T A L E S","total_ingresos","123165552,19","123165,55219","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","Transferencias corrientes","transferencias_corrientes","9182555,19","9182,55519","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2012","Transferencias de capital","transferencias_de_capital","21194,02","21,19402","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2012","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","Activos financieros","activos_financieros","9322210,36","9322,21036","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","Cotizaciones sociales","cotizaciones_sociales","98210295,73","98210,29573","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","Enajenación de inversiones reales","enajenacion_inversiones_reales","1364,38","1,36438","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","Ingresos patrimoniales","ingresos_patrimoniales","2821061,48","2821,06148","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","Operaciones corrientes","operaciones_corrientes","118155243,28","118155,24328","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","Operaciones de capital","operaciones_de_capital","30149,37","30,14937","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","Operaciones financieras","operaciones_financieras","9322210,36","9322,21036","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","Operaciones no financieras","operaciones_no_financieras","118185392,65","118185,39265","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","Pasivos financieros","pasivos_financieros","0","0","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","Tasas y otros ingresos","tasas_y_otros_ingresos","1390598,17","1390,59817","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","T O T A L E S","total_ingresos","127507603,01","127507,60301","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","Transferencias corrientes","transferencias_corrientes","15733287,9","15733,2879","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2013","Transferencias de capital","transferencias_de_capital","28784,99","28,78499","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2013","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","Activos financieros","activos_financieros","13149425,96","13149,42596","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","Cotizaciones sociales","cotizaciones_sociales","99198477,8","99198,4778","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","Enajenación de inversiones reales","enajenacion_inversiones_reales","9046,75","9,04675","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","Ingresos patrimoniales","ingresos_patrimoniales","2631131,4","2631,1314","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","Operaciones corrientes","operaciones_corrientes","116195167,49","116195,16749","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","Operaciones de capital","operaciones_de_capital","27882,93","27,88293","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","Operaciones financieras","operaciones_financieras","13149425,96","13149,42596","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","Operaciones no financieras","operaciones_no_financieras","116223050,42","116223,05042","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","Pasivos financieros","pasivos_financieros","0","0","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","Tasas y otros ingresos","tasas_y_otros_ingresos","1235514,39","1235,51439","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","T O T A L E S","total_ingresos","129372476,38","129372,47638","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","Transferencias corrientes","transferencias_corrientes","13130043,9","13130,0439","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2014","Transferencias de capital","transferencias_de_capital","18836,18","18,83618","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2014","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2015","Activos financieros","activos_financieros","14186711,19","14186,71119","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2015","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2015","Cotizaciones sociales","cotizaciones_sociales","100568798,75","100568,79875","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2015","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2015","Enajenación de inversiones reales","enajenacion_inversiones_reales","56170,43","56,17043","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2015","2011-2018","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
