"anio","ambito_geografico","sexo","edad","poblacion_residente_1_enero_personas","naturaleza","escenario","tipo_dato_ine","fuente"
"2057","Total Nacional","Hombres","77 años","312598","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","78 años","313779","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","79 años","305739","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","80 años","296722","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","81 años","281152","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","82 años","263849","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","83 años","243370","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","84 años","226282","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","85 años","207315","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","86 años","188097","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","87 años","169974","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","88 años","152001","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","89 años","136520","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","90 años","117746","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","91 años","101211","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","92 años","87576","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","93 años","70259","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","94 años","55948","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","95 años","44267","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","96 años","35000","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","97 años","26341","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","98 años","19354","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres","99 años","13878","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Hombres",,"24789","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","Todas las edades","28126111","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","0 años","178626","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","1 año","181232","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","2 años","184191","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","3 años","187383","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","4 años","190834","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","5 años","194499","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","6 años","198332","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","7 años","202254","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","8 años","206186","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","9 años","210027","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","10 años","213671","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","11 años","217053","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","12 años","220139","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","13 años","222916","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","14 años","225422","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","15 años","227744","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","16 años","229998","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","17 años","232319","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","18 años","234820","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","19 años","236748","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","20 años","238995","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","21 años","241564","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","22 años","244442","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","23 años","247603","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","24 años","250974","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","25 años","254463","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","26 años","257987","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","27 años","261450","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","28 años","264764","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","29 años","267872","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","30 años","270761","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","31 años","273488","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","32 años","276191","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","33 años","280472","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","34 años","286035","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","35 años","294221","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","36 años","300122","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","37 años","310213","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","38 años","319990","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","39 años","331715","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","40 años","342947","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","41 años","349634","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","42 años","354472","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","43 años","355382","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","44 años","368213","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","45 años","375640","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","46 años","382255","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","47 años","386867","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","48 años","398462","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","49 años","391259","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","50 años","390064","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","51 años","387194","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","52 años","385579","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","53 años","382499","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","54 años","373481","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","55 años","370873","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","56 años","368296","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","57 años","361884","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","58 años","352984","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","59 años","354447","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","60 años","349652","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","61 años","346549","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","62 años","345624","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","63 años","348231","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","64 años","350595","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","65 años","344263","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","66 años","342606","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","67 años","341560","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","68 años","340357","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","69 años","338245","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","70 años","338981","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","71 años","340566","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","72 años","343617","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","73 años","345251","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","74 años","352071","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","75 años","355867","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","76 años","361388","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","77 años","361591","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","78 años","365519","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","79 años","359063","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","80 años","355263","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","81 años","340976","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","82 años","327584","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","83 años","308160","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","84 años","294234","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","85 años","276911","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","86 años","259619","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","87 años","243143","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","88 años","226249","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","89 años","212146","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","90 años","190981","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","91 años","173146","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","92 años","158031","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","93 años","133962","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","94 años","114171","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","95 años","96713","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","96 años","82208","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","97 años","66659","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","98 años","53291","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres","99 años","41705","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Mujeres",,"99215","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","Todas las edades","54931606","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","0 años","367986","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","1 año","373352","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","2 años","379438","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","3 años","386005","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","4 años","393119","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","5 años","400691","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","6 años","408623","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","7 años","416759","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","8 años","424923","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","9 años","432905","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","10 años","440484","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","11 años","447538","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","12 años","454016","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","13 años","459919","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","14 años","465354","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","15 años","470515","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","16 años","475626","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","17 años","480908","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","18 años","486535","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","19 años","490884","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","20 años","495736","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","21 años","501081","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","22 años","506910","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","23 años","513200","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","24 años","519836","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","25 años","526667","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","26 años","533535","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","27 años","540235","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","28 años","546579","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","29 años","552437","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","30 años","557767","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","31 años","562680","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","32 años","567460","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","33 años","575072","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","34 años","586092","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","35 años","602420","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","36 años","611138","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","37 años","632169","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","38 años","650423","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","39 años","674781","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","40 años","695913","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","41 años","708714","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","42 años","718865","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","43 años","718815","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","44 años","745101","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","45 años","759107","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","46 años","771385","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","47 años","780897","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
"2057","Total Nacional","Total","48 años","802945","proyeccion","Proyeccion a largo plazo","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36643"
