Sexo;Distintos grupos de edad;Tipo de tasa;Periodo;Total
varones;menores de 25 años;tasas de paro;2004TIII;18,31
varones;menores de 25 años;tasas de paro;2004TII;19,33
varones;menores de 25 años;tasas de paro;2004TI;19,55
varones;menores de 25 años;tasas de paro;2003TIV;19,64
varones;menores de 25 años;tasas de paro;2003TIII;19,19
varones;menores de 25 años;tasas de paro;2003TII;19,13
varones;menores de 25 años;tasas de paro;2003TI;20,11
varones;menores de 25 años;tasas de paro;2002TIV;20,07
varones;menores de 25 años;tasas de paro;2002TIII;18,66
varones;menores de 25 años;tasas de paro;2002TII;16,87
varones;menores de 25 años;tasas de paro;2002TI;18,41
varones;menores de 25 años;tasas de paro;2001TIV;16,85
varones;menores de 25 años;tasas de paro;2001TIII;16,32
varones;menores de 25 años;tasas de paro;2001TII;16,41
varones;menores de 25 años;tasas de paro;2001TI;17,12
varones;menores de 25 años;tasas de paro;2000TIV;20,08
varones;menores de 25 años;tasas de paro;2000TIII;20,08
varones;menores de 25 años;tasas de paro;2000TII;19,49
varones;menores de 25 años;tasas de paro;2000TI;21,74
varones;menores de 25 años;tasas de paro;1999TIV;22,30
varones;menores de 25 años;tasas de paro;1999TIII;21,69
varones;menores de 25 años;tasas de paro;1999TII;22,81
varones;menores de 25 años;tasas de paro;1999TI;25,95
varones;menores de 25 años;tasas de paro;1998TIV;27,21
varones;menores de 25 años;tasas de paro;1998TIII;28,24
varones;menores de 25 años;tasas de paro;1998TII;29,34
varones;menores de 25 años;tasas de paro;1998TI;31,13
varones;menores de 25 años;tasas de paro;1997TIV;31,68
varones;menores de 25 años;tasas de paro;1997TIII;32,24
varones;menores de 25 años;tasas de paro;1997TII;33,68
varones;menores de 25 años;tasas de paro;1997TI;35,28
varones;menores de 25 años;tasas de paro;1996TIV;35,75
varones;menores de 25 años;tasas de paro;1996TIII;35,19
varones;menores de 25 años;tasas de paro;1996TII;36,51
varones;menores de 25 años;tasas de paro;1996TI;37,50
varones;menores de 25 años;tasas de empleo;2004TIV;44,75
varones;menores de 25 años;tasas de empleo;2004TIII;46,53
varones;menores de 25 años;tasas de empleo;2004TII;43,59
varones;menores de 25 años;tasas de empleo;2004TI;43,14
varones;menores de 25 años;tasas de empleo;2003TIV;43,43
varones;menores de 25 años;tasas de empleo;2003TIII;45,09
varones;menores de 25 años;tasas de empleo;2003TII;43,22
varones;menores de 25 años;tasas de empleo;2003TI;42,03
varones;menores de 25 años;tasas de empleo;2002TIV;42,34
varones;menores de 25 años;tasas de empleo;2002TIII;44,45
varones;menores de 25 años;tasas de empleo;2002TII;43,39
varones;menores de 25 años;tasas de empleo;2002TI;42,69
varones;menores de 25 años;tasas de empleo;2001TIV;43,79
varones;menores de 25 años;tasas de empleo;2001TIII;45,25
varones;menores de 25 años;tasas de empleo;2001TII;42,51
varones;menores de 25 años;tasas de empleo;2001TI;41,51
varones;menores de 25 años;tasas de empleo;2000TIV;41,87
varones;menores de 25 años;tasas de empleo;2000TIII;43,11
varones;menores de 25 años;tasas de empleo;2000TII;40,06
varones;menores de 25 años;tasas de empleo;2000TI;38,46
varones;menores de 25 años;tasas de empleo;1999TIV;38,59
varones;menores de 25 años;tasas de empleo;1999TIII;40,09
varones;menores de 25 años;tasas de empleo;1999TII;37,59
varones;menores de 25 años;tasas de empleo;1999TI;36,28
varones;menores de 25 años;tasas de empleo;1998TIV;35,57
varones;menores de 25 años;tasas de empleo;1998TIII;35,85
varones;menores de 25 años;tasas de empleo;1998TII;33,60
varones;menores de 25 años;tasas de empleo;1998TI;32,53
varones;menores de 25 años;tasas de empleo;1997TIV;32,37
varones;menores de 25 años;tasas de empleo;1997TIII;32,31
varones;menores de 25 años;tasas de empleo;1997TII;30,97
varones;menores de 25 años;tasas de empleo;1997TI;30,37
varones;menores de 25 años;tasas de empleo;1996TIV;30,52
varones;menores de 25 años;tasas de empleo;1996TIII;31,40
varones;menores de 25 años;tasas de empleo;1996TII;29,71
varones;menores de 25 años;tasas de empleo;1996TI;29,62
varones;de 25 y más años;tasas de actividad;2004TIV;70,45
varones;de 25 y más años;tasas de actividad;2004TIII;70,33
varones;de 25 y más años;tasas de actividad;2004TII;70,28
varones;de 25 y más años;tasas de actividad;2004TI;70,13
varones;de 25 y más años;tasas de actividad;2003TIV;70,31
varones;de 25 y más años;tasas de actividad;2003TIII;70,22
varones;de 25 y más años;tasas de actividad;2003TII;70,06
varones;de 25 y más años;tasas de actividad;2003TI;69,89
varones;de 25 y más años;tasas de actividad;2002TIV;69,72
varones;de 25 y más años;tasas de actividad;2002TIII;69,74
varones;de 25 y más años;tasas de actividad;2002TII;69,48
varones;de 25 y más años;tasas de actividad;2002TI;69,26
varones;de 25 y más años;tasas de actividad;2001TIV;69,17
varones;de 25 y más años;tasas de actividad;2001TIII;68,99
varones;de 25 y más años;tasas de actividad;2001TII;69,03
varones;de 25 y más años;tasas de actividad;2001TI;68,75
varones;de 25 y más años;tasas de actividad;2000TIV;69,75
varones;de 25 y más años;tasas de actividad;2000TIII;69,58
varones;de 25 y más años;tasas de actividad;2000TII;69,57
varones;de 25 y más años;tasas de actividad;2000TI;69,35
varones;de 25 y más años;tasas de actividad;1999TIV;69,24
varones;de 25 y más años;tasas de actividad;1999TIII;69,15
varones;de 25 y más años;tasas de actividad;1999TII;68,93
varones;de 25 y más años;tasas de actividad;1999TI;68,98
varones;de 25 y más años;tasas de actividad;1998TIV;69,29
varones;de 25 y más años;tasas de actividad;1998TIII;69,31
varones;de 25 y más años;tasas de actividad;1998TII;69,10
varones;de 25 y más años;tasas de actividad;1998TI;69,06
varones;de 25 y más años;tasas de actividad;1997TIV;69,20
varones;de 25 y más años;tasas de actividad;1997TIII;69,09
varones;de 25 y más años;tasas de actividad;1997TII;69,09
varones;de 25 y más años;tasas de actividad;1997TI;69,07
varones;de 25 y más años;tasas de actividad;1996TIV;69,25
varones;de 25 y más años;tasas de actividad;1996TIII;69,25
varones;de 25 y más años;tasas de actividad;1996TII;69,24
varones;de 25 y más años;tasas de actividad;1996TI;69,20
varones;de 25 y más años;tasas de paro;2004TIV;6,49
varones;de 25 y más años;tasas de paro;2004TIII;6,72
varones;de 25 y más años;tasas de paro;2004TII;6,77
varones;de 25 y más años;tasas de paro;2004TI;7,15
varones;de 25 y más años;tasas de paro;2003TIV;6,98
varones;de 25 y más años;tasas de paro;2003TIII;6,80
varones;de 25 y más años;tasas de paro;2003TII;6,70
varones;de 25 y más años;tasas de paro;2003TI;7,12
varones;de 25 y más años;tasas de paro;2002TIV;6,96
varones;de 25 y más años;tasas de paro;2002TIII;6,77
varones;de 25 y más años;tasas de paro;2002TII;6,56
varones;de 25 y más años;tasas de paro;2002TI;6,86
varones;de 25 y más años;tasas de paro;2001TIV;6,30
varones;de 25 y más años;tasas de paro;2001TIII;5,93
varones;de 25 y más años;tasas de paro;2001TII;6,05
varones;de 25 y más años;tasas de paro;2001TI;6,60
varones;de 25 y más años;tasas de paro;2000TIV;7,68
varones;de 25 y más años;tasas de paro;2000TIII;7,46
varones;de 25 y más años;tasas de paro;2000TII;7,99
varones;de 25 y más años;tasas de paro;2000TI;8,68
varones;de 25 y más años;tasas de paro;1999TIV;8,78
varones;de 25 y más años;tasas de paro;1999TIII;8,57
varones;de 25 y más años;tasas de paro;1999TII;8,90
varones;de 25 y más años;tasas de paro;1999TI;10,08
varones;de 25 y más años;tasas de paro;1998TIV;10,67
varones;de 25 y más años;tasas de paro;1998TIII;10,71
varones;de 25 y más años;tasas de paro;1998TII;11,28
varones;de 25 y más años;tasas de paro;1998TI;12,17
varones;de 25 y más años;tasas de paro;1997TIV;12,65
varones;de 25 y más años;tasas de paro;1997TIII;12,64
varones;de 25 y más años;tasas de paro;1997TII;13,41
varones;de 25 y más años;tasas de paro;1997TI;13,87
varones;de 25 y más años;tasas de paro;1996TIV;13,96
varones;de 25 y más años;tasas de paro;1996TIII;13,88
varones;de 25 y más años;tasas de paro;1996TII;14,57
varones;de 25 y más años;tasas de paro;1996TI;15,21
varones;de 25 y más años;tasas de empleo;2004TIV;65,88
varones;de 25 y más años;tasas de empleo;2004TIII;65,61
varones;de 25 y más años;tasas de empleo;2004TII;65,53
varones;de 25 y más años;tasas de empleo;2004TI;65,11
varones;de 25 y más años;tasas de empleo;2003TIV;65,40
varones;de 25 y más años;tasas de empleo;2003TIII;65,45
varones;de 25 y más años;tasas de empleo;2003TII;65,37
varones;de 25 y más años;tasas de empleo;2003TI;64,92
varones;de 25 y más años;tasas de empleo;2002TIV;64,87
varones;de 25 y más años;tasas de empleo;2002TIII;65,02
varones;de 25 y más años;tasas de empleo;2002TII;64,92
varones;de 25 y más años;tasas de empleo;2002TI;64,50
varones;de 25 y más años;tasas de empleo;2001TIV;64,82
varones;de 25 y más años;tasas de empleo;2001TIII;64,90
varones;de 25 y más años;tasas de empleo;2001TII;64,85
varones;de 25 y más años;tasas de empleo;2001TI;64,21
varones;de 25 y más años;tasas de empleo;2000TIV;64,40
varones;de 25 y más años;tasas de empleo;2000TIII;64,39
varones;de 25 y más años;tasas de empleo;2000TII;64,01
varones;de 25 y más años;tasas de empleo;2000TI;63,33
varones;de 25 y más años;tasas de empleo;1999TIV;63,16
varones;de 25 y más años;tasas de empleo;1999TIII;63,23
varones;de 25 y más años;tasas de empleo;1999TII;62,80
varones;de 25 y más años;tasas de empleo;1999TI;62,02
varones;de 25 y más años;tasas de empleo;1998TIV;61,89
varones;de 25 y más años;tasas de empleo;1998TIII;61,89
varones;de 25 y más años;tasas de empleo;1998TII;61,30
varones;de 25 y más años;tasas de empleo;1998TI;60,65
varones;de 25 y más años;tasas de empleo;1997TIV;60,45
varones;de 25 y más años;tasas de empleo;1997TIII;60,36
varones;de 25 y más años;tasas de empleo;1997TII;59,83
varones;de 25 y más años;tasas de empleo;1997TI;59,49
varones;de 25 y más años;tasas de empleo;1996TIV;59,58
varones;de 25 y más años;tasas de empleo;1996TIII;59,64
varones;de 25 y más años;tasas de empleo;1996TII;59,15
varones;de 25 y más años;tasas de empleo;1996TI;58,67
varones;de 16 a 19 años;tasas de actividad;2004TIV;30,83
varones;de 16 a 19 años;tasas de actividad;2004TIII;35,01
varones;de 16 a 19 años;tasas de actividad;2004TII;29,77
varones;de 16 a 19 años;tasas de actividad;2004TI;28,77
varones;de 16 a 19 años;tasas de actividad;2003TIV;30,45
varones;de 16 a 19 años;tasas de actividad;2003TIII;32,58
varones;de 16 a 19 años;tasas de actividad;2003TII;31,11
varones;de 16 a 19 años;tasas de actividad;2003TI;29,59
varones;de 16 a 19 años;tasas de actividad;2002TIV;31,62
varones;de 16 a 19 años;tasas de actividad;2002TIII;33,91
varones;de 16 a 19 años;tasas de actividad;2002TII;29,93
varones;de 16 a 19 años;tasas de actividad;2002TI;30,07
varones;de 16 a 19 años;tasas de actividad;2001TIV;30,49
varones;de 16 a 19 años;tasas de actividad;2001TIII;33,32
varones;de 16 a 19 años;tasas de actividad;2001TII;29,39
varones;de 16 a 19 años;tasas de actividad;2001TI;29,33
varones;de 16 a 19 años;tasas de actividad;2000TIV;30,92
varones;de 16 a 19 años;tasas de actividad;2000TIII;33,54
varones;de 16 a 19 años;tasas de actividad;2000TII;29,04
varones;de 16 a 19 años;tasas de actividad;2000TI;27,91
varones;de 16 a 19 años;tasas de actividad;1999TIV;28,74
varones;de 16 a 19 años;tasas de actividad;1999TIII;30,12
varones;de 16 a 19 años;tasas de actividad;1999TII;27,66
varones;de 16 a 19 años;tasas de actividad;1999TI;28,07
varones;de 16 a 19 años;tasas de actividad;1998TIV;28,73
varones;de 16 a 19 años;tasas de actividad;1998TIII;29,60
varones;de 16 a 19 años;tasas de actividad;1998TII;27,50
varones;de 16 a 19 años;tasas de actividad;1998TI;26,73
varones;de 16 a 19 años;tasas de actividad;1997TIV;26,39
varones;de 16 a 19 años;tasas de actividad;1997TIII;27,18
varones;de 16 a 19 años;tasas de actividad;1997TII;26,32
varones;de 16 a 19 años;tasas de actividad;1997TI;26,06
varones;de 16 a 19 años;tasas de actividad;1996TIV;27,08
varones;de 16 a 19 años;tasas de actividad;1996TIII;27,58
varones;de 16 a 19 años;tasas de actividad;1996TII;25,80
varones;de 16 a 19 años;tasas de actividad;1996TI;25,68
varones;de 16 a 19 años;tasas de paro;2004TIV;24,35
varones;de 16 a 19 años;tasas de paro;2004TIII;26,51
varones;de 16 a 19 años;tasas de paro;2004TII;27,33
varones;de 16 a 19 años;tasas de paro;2004TI;28,02
varones;de 16 a 19 años;tasas de paro;2003TIV;27,37
varones;de 16 a 19 años;tasas de paro;2003TIII;26,31
varones;de 16 a 19 años;tasas de paro;2003TII;29,37
varones;de 16 a 19 años;tasas de paro;2003TI;28,83
varones;de 16 a 19 años;tasas de paro;2002TIV;26,64
varones;de 16 a 19 años;tasas de paro;2002TIII;26,46
varones;de 16 a 19 años;tasas de paro;2002TII;23,89
varones;de 16 a 19 años;tasas de paro;2002TI;23,84
varones;de 16 a 19 años;tasas de paro;2001TIV;23,82
varones;de 16 a 19 años;tasas de paro;2001TIII;23,20
varones;de 16 a 19 años;tasas de paro;2001TII;24,16
varones;de 16 a 19 años;tasas de paro;2001TI;23,72
varones;de 16 a 19 años;tasas de paro;2000TIV;26,17
varones;de 16 a 19 años;tasas de paro;2000TIII;27,05
varones;de 16 a 19 años;tasas de paro;2000TII;28,29
varones;de 16 a 19 años;tasas de paro;2000TI;31,52
varones;de 16 a 19 años;tasas de paro;1999TIV;32,02
varones;de 16 a 19 años;tasas de paro;1999TIII;29,64
varones;de 16 a 19 años;tasas de paro;1999TII;31,93
varones;de 16 a 19 años;tasas de paro;1999TI;35,15
varones;de 16 a 19 años;tasas de paro;1998TIV;36,64
varones;de 16 a 19 años;tasas de paro;1998TIII;36,68
varones;de 16 a 19 años;tasas de paro;1998TII;37,92
varones;de 16 a 19 años;tasas de paro;1998TI;41,07
varones;de 16 a 19 años;tasas de paro;1997TIV;43,72
varones;de 16 a 19 años;tasas de paro;1997TIII;43,89
varones;de 16 a 19 años;tasas de paro;1997TII;44,86
varones;de 16 a 19 años;tasas de paro;1997TI;45,78
varones;de 16 a 19 años;tasas de paro;1996TIV;45,59
varones;de 16 a 19 años;tasas de paro;1996TIII;43,15
varones;de 16 a 19 años;tasas de paro;1996TII;45,37
varones;de 16 a 19 años;tasas de paro;1996TI;43,10
varones;de 16 a 19 años;tasas de empleo;2004TIV;23,32
varones;de 16 a 19 años;tasas de empleo;2004TIII;25,73
varones;de 16 a 19 años;tasas de empleo;2004TII;21,63
varones;de 16 a 19 años;tasas de empleo;2004TI;20,71
varones;de 16 a 19 años;tasas de empleo;2003TIV;22,12
varones;de 16 a 19 años;tasas de empleo;2003TIII;24,01
varones;de 16 a 19 años;tasas de empleo;2003TII;21,97
varones;de 16 a 19 años;tasas de empleo;2003TI;21,06
varones;de 16 a 19 años;tasas de empleo;2002TIV;23,20
varones;de 16 a 19 años;tasas de empleo;2002TIII;24,93
varones;de 16 a 19 años;tasas de empleo;2002TII;22,78
varones;de 16 a 19 años;tasas de empleo;2002TI;22,90
varones;de 16 a 19 años;tasas de empleo;2001TIV;23,23
varones;de 16 a 19 años;tasas de empleo;2001TIII;25,59
varones;de 16 a 19 años;tasas de empleo;2001TII;22,28
varones;de 16 a 19 años;tasas de empleo;2001TI;22,37
varones;de 16 a 19 años;tasas de empleo;2000TIV;22,83
varones;de 16 a 19 años;tasas de empleo;2000TIII;24,47
varones;de 16 a 19 años;tasas de empleo;2000TII;20,82
varones;de 16 a 19 años;tasas de empleo;2000TI;19,12
varones;de 16 a 19 años;tasas de empleo;1999TIV;19,54
varones;de 16 a 19 años;tasas de empleo;1999TIII;21,19
varones;de 16 a 19 años;tasas de empleo;1999TII;18,83
varones;de 16 a 19 años;tasas de empleo;1999TI;18,20
varones;de 16 a 19 años;tasas de empleo;1998TIV;18,20
varones;de 16 a 19 años;tasas de empleo;1998TIII;18,74
varones;de 16 a 19 años;tasas de empleo;1998TII;17,07
varones;de 16 a 19 años;tasas de empleo;1998TI;15,75
varones;de 16 a 19 años;tasas de empleo;1997TIV;14,85
varones;de 16 a 19 años;tasas de empleo;1997TIII;15,25
varones;de 16 a 19 años;tasas de empleo;1997TII;14,51
varones;de 16 a 19 años;tasas de empleo;1997TI;14,13
varones;de 16 a 19 años;tasas de empleo;1996TIV;14,74
varones;de 16 a 19 años;tasas de empleo;1996TIII;15,68
varones;de 16 a 19 años;tasas de empleo;1996TII;14,09
varones;de 16 a 19 años;tasas de empleo;1996TI;14,61
varones;de 20 a 24 años;tasas de actividad;2004TIV;69,51
varones;de 20 a 24 años;tasas de actividad;2004TIII;70,98
varones;de 20 a 24 años;tasas de actividad;2004TII;69,51
varones;de 20 a 24 años;tasas de actividad;2004TI;69,42
varones;de 20 a 24 años;tasas de actividad;2003TIV;69,04
varones;de 20 a 24 años;tasas de actividad;2003TIII;70,52
varones;de 20 a 24 años;tasas de actividad;2003TII;67,61
varones;de 20 a 24 años;tasas de actividad;2003TI;67,18
varones;de 20 a 24 años;tasas de actividad;2002TIV;66,52
varones;de 20 a 24 años;tasas de actividad;2002TIII;67,85
varones;de 20 a 24 años;tasas de actividad;2002TII;66,41
varones;de 20 a 24 años;tasas de actividad;2002TI;66,58
varones;de 20 a 24 años;tasas de actividad;2001TIV;66,91
varones;de 20 a 24 años;tasas de actividad;2001TIII;67,50
varones;de 20 a 24 años;tasas de actividad;2001TII;64,81
varones;de 20 a 24 años;tasas de actividad;2001TI;63,62
varones;de 20 a 24 años;tasas de actividad;2000TIV;66,48
varones;de 20 a 24 años;tasas de actividad;2000TIII;67,45
varones;de 20 a 24 años;tasas de actividad;2000TII;63,59
varones;de 20 a 24 años;tasas de actividad;2000TI;63,42
varones;de 20 a 24 años;tasas de actividad;1999TIV;63,85
varones;de 20 a 24 años;tasas de actividad;1999TIII;65,58
varones;de 20 a 24 años;tasas de actividad;1999TII;63,16
varones;de 20 a 24 años;tasas de actividad;1999TI;63,50
varones;de 20 a 24 años;tasas de actividad;1998TIV;62,94
varones;de 20 a 24 años;tasas de actividad;1998TIII;64,29
varones;de 20 a 24 años;tasas de actividad;1998TII;61,79
varones;de 20 a 24 años;tasas de actividad;1998TI;61,91
varones;de 20 a 24 años;tasas de actividad;1997TIV;62,53
varones;de 20 a 24 años;tasas de actividad;1997TIII;62,61
varones;de 20 a 24 años;tasas de actividad;1997TII;61,67
varones;de 20 a 24 años;tasas de actividad;1997TI;62,38
varones;de 20 a 24 años;tasas de actividad;1996TIV;62,73
varones;de 20 a 24 años;tasas de actividad;1996TIII;64,09
varones;de 20 a 24 años;tasas de actividad;1996TII;62,64
varones;de 20 a 24 años;tasas de actividad;1996TI;63,89
varones;de 20 a 24 años;tasas de paro;2004TIV;15,92
varones;de 20 a 24 años;tasas de paro;2004TIII;15,73
varones;de 20 a 24 años;tasas de paro;2004TII;17,15
varones;de 20 a 24 años;tasas de paro;2004TI;17,32
varones;de 20 a 24 años;tasas de paro;2003TIV;17,48
varones;de 20 a 24 años;tasas de paro;2003TIII;17,10
varones;de 20 a 24 años;tasas de paro;2003TII;16,15
varones;de 20 a 24 años;tasas de paro;2003TI;17,68
varones;de 20 a 24 años;tasas de paro;2002TIV;18,08
varones;de 20 a 24 años;tasas de paro;2002TIII;16,18
varones;de 20 a 24 años;tasas de paro;2002TII;14,85
varones;de 20 a 24 años;tasas de paro;2002TI;16,84
varones;de 20 a 24 años;tasas de paro;2001TIV;14,80
varones;de 20 a 24 años;tasas de paro;2001TIII;14,13
varones;de 20 a 24 años;tasas de paro;2001TII;14,13
varones;de 20 a 24 años;tasas de paro;2001TI;15,13
varones;de 20 a 24 años;tasas de paro;2000TIV;18,22
varones;de 20 a 24 años;tasas de paro;2000TIII;17,78
varones;de 20 a 24 años;tasas de paro;2000TII;16,80
varones;de 20 a 24 años;tasas de paro;2000TI;18,84
varones;de 20 a 24 años;tasas de paro;1999TIV;19,34
varones;de 20 a 24 años;tasas de paro;1999TIII;19,20
varones;de 20 a 24 años;tasas de paro;1999TII;20,07
varones;de 20 a 24 años;tasas de paro;1999TI;23,13
varones;de 20 a 24 años;tasas de paro;1998TIV;24,20
varones;de 20 a 24 años;tasas de paro;1998TIII;25,49
varones;de 20 a 24 años;tasas de paro;1998TII;26,63
varones;de 20 a 24 años;tasas de paro;1998TI;28,06
varones;de 20 a 24 años;tasas de paro;1997TIV;28,01
varones;de 20 a 24 años;tasas de paro;1997TIII;28,55
varones;de 20 a 24 años;tasas de paro;1997TII;30,17
varones;de 20 a 24 años;tasas de paro;1997TI;32,03
varones;de 20 a 24 años;tasas de paro;1996TIV;32,58
varones;de 20 a 24 años;tasas de paro;1996TIII;32,62
varones;de 20 a 24 años;tasas de paro;1996TII;33,76
varones;de 20 a 24 años;tasas de paro;1996TI;35,79
varones;de 20 a 24 años;tasas de empleo;2004TIV;58,44
varones;de 20 a 24 años;tasas de empleo;2004TIII;59,82
varones;de 20 a 24 años;tasas de empleo;2004TII;57,59
varones;de 20 a 24 años;tasas de empleo;2004TI;57,40
varones;de 20 a 24 años;tasas de empleo;2003TIV;56,97
varones;de 20 a 24 años;tasas de empleo;2003TIII;58,46
varones;de 20 a 24 años;tasas de empleo;2003TII;56,69
varones;de 20 a 24 años;tasas de empleo;2003TI;55,31
varones;de 20 a 24 años;tasas de empleo;2002TIV;54,49
varones;de 20 a 24 años;tasas de empleo;2002TIII;56,87
varones;de 20 a 24 años;tasas de empleo;2002TII;56,55
varones;de 20 a 24 años;tasas de empleo;2002TI;55,36
varones;de 20 a 24 años;tasas de empleo;2001TIV;57,00
varones;de 20 a 24 años;tasas de empleo;2001TIII;57,97
varones;de 20 a 24 años;tasas de empleo;2001TII;55,66
varones;de 20 a 24 años;tasas de empleo;2001TI;54,00
varones;de 20 a 24 años;tasas de empleo;2000TIV;54,37
varones;de 20 a 24 años;tasas de empleo;2000TIII;55,46
varones;de 20 a 24 años;tasas de empleo;2000TII;52,91
varones;de 20 a 24 años;tasas de empleo;2000TI;51,47
varones;de 20 a 24 años;tasas de empleo;1999TIV;51,50
varones;de 20 a 24 años;tasas de empleo;1999TIII;52,99
varones;de 20 a 24 años;tasas de empleo;1999TII;50,49
varones;de 20 a 24 años;tasas de empleo;1999TI;48,81
varones;de 20 a 24 años;tasas de empleo;1998TIV;47,71
varones;de 20 a 24 años;tasas de empleo;1998TIII;47,90
varones;de 20 a 24 años;tasas de empleo;1998TII;45,34
varones;de 20 a 24 años;tasas de empleo;1998TI;44,54
varones;de 20 a 24 años;tasas de empleo;1997TIV;45,02
varones;de 20 a 24 años;tasas de empleo;1997TIII;44,73
varones;de 20 a 24 años;tasas de empleo;1997TII;43,06
varones;de 20 a 24 años;tasas de empleo;1997TI;42,40
varones;de 20 a 24 años;tasas de empleo;1996TIV;42,29
varones;de 20 a 24 años;tasas de empleo;1996TIII;43,18
varones;de 20 a 24 años;tasas de empleo;1996TII;41,50
varones;de 20 a 24 años;tasas de empleo;1996TI;41,02
varones;de 25 a 54 años;tasas de actividad;2004TIV;92,58
varones;de 25 a 54 años;tasas de actividad;2004TIII;92,57
varones;de 25 a 54 años;tasas de actividad;2004TII;92,59
varones;de 25 a 54 años;tasas de actividad;2004TI;92,37
varones;de 25 a 54 años;tasas de actividad;2003TIV;92,63
varones;de 25 a 54 años;tasas de actividad;2003TIII;92,62
varones;de 25 a 54 años;tasas de actividad;2003TII;92,43
varones;de 25 a 54 años;tasas de actividad;2003TI;92,25
varones;de 25 a 54 años;tasas de actividad;2002TIV;92,10
varones;de 25 a 54 años;tasas de actividad;2002TIII;92,30
varones;de 25 a 54 años;tasas de actividad;2002TII;92,11
varones;de 25 a 54 años;tasas de actividad;2002TI;91,84
varones;de 25 a 54 años;tasas de actividad;2001TIV;91,77
varones;de 25 a 54 años;tasas de actividad;2001TIII;91,65
varones;de 25 a 54 años;tasas de actividad;2001TII;91,70
varones;de 25 a 54 años;tasas de actividad;2001TI;91,50
varones;de 25 a 54 años;tasas de actividad;2000TIV;92,95
varones;de 25 a 54 años;tasas de actividad;2000TIII;92,83
varones;de 25 a 54 años;tasas de actividad;2000TII;92,94
varones;de 25 a 54 años;tasas de actividad;2000TI;92,96
varones;de 25 a 54 años;tasas de actividad;1999TIV;92,88
varones;de 25 a 54 años;tasas de actividad;1999TIII;92,87
varones;de 25 a 54 años;tasas de actividad;1999TII;92,62
varones;de 25 a 54 años;tasas de actividad;1999TI;92,58
varones;de 25 a 54 años;tasas de actividad;1998TIV;93,02
varones;de 25 a 54 años;tasas de actividad;1998TIII;92,83
varones;de 25 a 54 años;tasas de actividad;1998TII;92,58
varones;de 25 a 54 años;tasas de actividad;1998TI;92,56
varones;de 25 a 54 años;tasas de actividad;1997TIV;92,67
varones;de 25 a 54 años;tasas de actividad;1997TIII;92,61
varones;de 25 a 54 años;tasas de actividad;1997TII;92,62
varones;de 25 a 54 años;tasas de actividad;1997TI;92,65
varones;de 25 a 54 años;tasas de actividad;1996TIV;92,77
varones;de 25 a 54 años;tasas de actividad;1996TIII;92,81
varones;de 25 a 54 años;tasas de actividad;1996TII;92,74
varones;de 25 a 54 años;tasas de actividad;1996TI;92,65
varones;de 25 a 54 años;tasas de paro;2004TIV;6,55
varones;de 25 a 54 años;tasas de paro;2004TIII;6,89
varones;de 25 a 54 años;tasas de paro;2004TII;6,92
varones;de 25 a 54 años;tasas de paro;2004TI;7,39
varones;de 25 a 54 años;tasas de paro;2003TIV;7,22
varones;de 25 a 54 años;tasas de paro;2003TIII;6,91
varones;de 25 a 54 años;tasas de paro;2003TII;6,91
varones;de 25 a 54 años;tasas de paro;2003TI;7,31
varones;de 25 a 54 años;tasas de paro;2002TIV;7,11
varones;de 25 a 54 años;tasas de paro;2002TIII;6,92
varones;de 25 a 54 años;tasas de paro;2002TII;6,72
varones;de 25 a 54 años;tasas de paro;2002TI;7,01
varones;de 25 a 54 años;tasas de paro;2001TIV;6,43
varones;de 25 a 54 años;tasas de paro;2001TIII;6,06
varones;de 25 a 54 años;tasas de paro;2001TII;6,16
varones;de 25 a 54 años;tasas de paro;2001TI;6,75
varones;de 25 a 54 años;tasas de paro;2000TIV;7,73
varones;de 25 a 54 años;tasas de paro;2000TIII;7,47
varones;de 25 a 54 años;tasas de paro;2000TII;7,88
varones;de 25 a 54 años;tasas de paro;2000TI;8,57
varones;de 25 a 54 años;tasas de paro;1999TIV;8,74
varones;de 25 a 54 años;tasas de paro;1999TIII;8,55
varones;de 25 a 54 años;tasas de paro;1999TII;8,95
varones;de 25 a 54 años;tasas de paro;1999TI;10,22
varones;de 25 a 54 años;tasas de paro;1998TIV;10,80
varones;de 25 a 54 años;tasas de paro;1998TIII;10,99
varones;de 25 a 54 años;tasas de paro;1998TII;11,61
varones;de 25 a 54 años;tasas de paro;1998TI;12,61
varones;de 25 a 54 años;tasas de paro;1997TIV;13,06
varones;de 25 a 54 años;tasas de paro;1997TIII;13,00
varones;de 25 a 54 años;tasas de paro;1997TII;13,87
varones;de 25 a 54 años;tasas de paro;1997TI;14,31
varones;de 25 a 54 años;tasas de paro;1996TIV;14,44
varones;de 25 a 54 años;tasas de paro;1996TIII;14,31
varones;de 25 a 54 años;tasas de paro;1996TII;15,17
varones;de 25 a 54 años;tasas de paro;1996TI;15,89
varones;de 25 a 54 años;tasas de empleo;2004TIV;86,52
varones;de 25 a 54 años;tasas de empleo;2004TIII;86,20
varones;de 25 a 54 años;tasas de empleo;2004TII;86,18
varones;de 25 a 54 años;tasas de empleo;2004TI;85,54
varones;de 25 a 54 años;tasas de empleo;2003TIV;85,94
varones;de 25 a 54 años;tasas de empleo;2003TIII;86,22
varones;de 25 a 54 años;tasas de empleo;2003TII;86,05
varones;de 25 a 54 años;tasas de empleo;2003TI;85,50
